XVPM,GWYH,TRAT,TLLZ,IGGA,HYKR,EDFS,GUUB,MGJM,JHZC,TARGET CLASS
963.7911488,988.977407,1120.659529,414.8233271,1367.700009,1481.391834,2488.192237,1195.672775,1378.096247,474.4822697,1
844.7704334,863.4795161,1215.143345,688.0236434,927.7821211,2513.039776,1410.267037,753.7699217,1032.226226,1041.089297,0
1652.904716,603.0814514,2042.933673,352.5891043,1474.744628,1728.303723,1128.016506,522.568926,522.3949591,1483.894949,0
497.3088113,1728.156948,1147.425356,678.9501865,1103.090919,1368.949581,1876.703359,900.2867552,1396.800104,1864.084777,0
819.5404859,1275.787825,1284.470058,549.9022685,896.8231775,1717.906959,947.3645036,274.2737166,387.8705825,1699.454277,0
1211.339516,805.2417091,1715.573406,426.3879326,938.876389,986.3633849,2371.911943,94.19381086,1276.40387,2165.112825,0
689.7477624,755.6226042,1051.985702,532.3737834,1485.061614,823.1264545,1400.761826,797.2707214,535.4381178,1345.052328,0
1636.848215,1550.202337,758.108601,671.9135199,1131.748736,1995.405898,914.6506686,793.936022,1385.768425,1667.622385,0
1214.546755,1389.292228,1505.247172,309.618673,1110.515312,941.5411634,687.9149343,722.3792381,623.583874,2774.027675,0
1841.585666,667.224337,1535.61054,450.0327054,1383.144067,563.4282963,1452.684168,565.5326,1276.248777,775.7351917,1
431.6639785,603.1163061,1112.873989,412.928287,584.0933315,975.6553255,2141.651133,962.3737904,851.6626112,1632.24953,0
859.2741257,1256.951381,2107.057326,604.4593628,1088.208053,986.7875483,1655.32748,159.3372107,814.8066931,826.6330085,1
1133.556497,1374.838382,948.8838653,571.0540682,609.2181931,2409.985246,1289.323108,477.7027406,1826.117063,1731.986402,0
596.9651376,925.2575385,1296.493997,640.4966304,683.1323035,2221.653154,1718.93954,461.29742,1053.777066,1979.369366,0
1071.530312,702.2948149,1616.52462,450.7538652,882.3837709,2344.930473,1756.070812,168.5634707,808.0167741,1421.435807,1
583.0533348,1467.901073,1619.741028,461.1889363,445.5522719,1500.501871,1117.201542,239.5893718,1400.480346,2210.981209,0
1741.446448,909.1160111,1050.216966,428.7270285,1238.273892,554.3612144,1477.058441,811.938095,836.520225,2396.125689,0
707.4752499,1002.308545,614.9920552,544.8918915,1502.617618,1340.351332,806.8395789,785.3550529,717.3864896,1634.044883,1
232.3032317,1453.493648,2431.899429,499.3446454,1154.871434,2032.830357,1578.250467,538.4918294,1350.030721,1388.281172,1
736.7199379,716.8221191,2097.164959,574.6526064,545.3661968,1808.324713,1739.654663,189.9944776,1403.225115,1620.528387,1
1298.703449,841.8441859,1224.610174,696.0054891,1370.268121,429.6104288,1558.426237,610.7663727,1546.958008,1644.689889,0
287.7482456,863.9865889,1510.956789,559.7798298,796.3163624,989.7162798,604.4399599,436.4274271,1269.677281,1518.587,0
1426.957666,595.8436894,918.1784576,652.8262437,1343.125776,1065.138219,1890.189085,780.4563576,1544.783045,2118.86728,0
1350.637981,1213.843284,1405.461818,675.4345961,829.1789496,1528.052536,1750.186088,304.7885472,2036.558199,1943.657689,0
1387.203443,479.6888379,1247.887808,357.5813054,873.2986966,1145.046218,1937.565426,865.4683712,253.1917231,1770.848113,1
1107.093418,220.4957595,1313.502576,333.046638,511.1689792,1136.995878,1637.876534,501.6590482,1752.533796,1061.604612,1
1537.133493,669.9377835,1556.127049,587.8204818,885.2880459,1073.101747,1953.929257,592.8122978,999.2021391,163.9987232,1
1605.141956,1464.619212,1018.108572,681.4579825,897.9900794,1294.991638,1092.386309,463.1073687,1838.304995,1969.858253,0
1097.422175,661.4958809,2453.833672,601.6020502,716.2233809,1418.45827,2135.71283,515.8500097,463.4061595,1547.231032,1
1386.898079,1078.63844,1573.679592,604.5211181,574.0559736,980.2929125,1890.86812,304.0296837,1101.111604,2531.556198,0
902.4451406,928.0888468,2760.748153,407.9719442,816.0079283,2213.594794,2079.607135,481.7838858,913.9620811,679.2638314,1
1058.5577,1703.736885,1320.98591,596.4783674,1346.341099,1101.262125,1261.263801,619.450405,1139.035442,209.9392636,0
941.4425818,1398.051358,1769.878372,774.1843165,679.1495498,1684.930592,671.3993689,971.3749288,1655.224304,1529.645697,0
638.7178361,1118.971836,2572.033065,572.8487017,1194.456295,809.6940848,2368.012327,388.293801,1257.697826,1646.152803,1
309.0286418,623.1064644,906.8254701,411.8515817,1277.254292,1213.229495,1279.991655,433.6053747,1209.202616,1583.974488,1
1243.962068,533.1868083,1703.555443,388.3397538,810.3994185,904.1140997,2276.758833,180.8144975,888.2613221,1079.000523,1
883.6943824,815.4404548,2313.577791,288.9246542,1224.135852,701.4340105,2628.670196,679.5535366,991.9043393,650.1967305,1
1014.854423,1000.798151,798.2924847,733.2631424,615.6322781,1458.224855,759.2496571,750.2123729,785.2174703,1689.147466,0
931.0833116,848.274502,1856.073972,511.8863172,391.8871787,1667.568802,1338.387731,647.0841743,395.6742018,2295.634193,0
1199.707739,557.4453794,2183.138858,532.6165216,673.9623909,1082.836867,2271.349762,477.3483165,943.8936888,472.5062199,1
984.7163615,816.8299343,46.38895398,564.2282027,990.8383505,1494.697767,1961.704622,520.5394716,1174.191891,1643.26408,0
1024.922819,1368.15477,169.7801385,657.0981843,788.9321725,1570.597532,1034.886033,864.404582,1531.803528,1525.726292,0
1201.070538,1173.531141,241.517919,618.7822712,536.6913627,1471.400022,950.6358833,633.8607676,1378.471916,926.117927,0
1162.30145,648.8051331,1687.656853,490.7052165,969.1500535,1952.144469,2766.452906,540.7079096,614.3576779,1012.586708,1
706.6727316,1133.630232,2219.791878,589.4585377,918.9477261,628.7213847,2231.594906,306.8570886,998.7480825,1867.178706,1
847.8510261,887.4457168,1681.299947,655.0151601,1027.416561,2535.076786,1059.33003,693.8922649,758.7138239,1215.240006,0
1193.534026,825.001621,1071.956766,737.6265288,705.2325692,1060.893586,1695.418701,483.9711421,701.3708199,1830.159336,0
1144.647799,722.1168729,1926.007555,634.1941934,484.4929545,859.2315499,1257.056556,558.1895787,1116.389079,370.5891592,1
1206.814193,1361.153335,841.2181201,323.5189254,1101.740731,2666.749784,2243.810373,669.5845038,902.9133341,1388.276814,0
743.7634015,1556.574275,1167.311107,534.2284911,713.0064132,1265.290091,2531.643533,734.4668232,1317.972208,2573.946142,0
1124.460513,1321.073999,849.7179693,616.3516432,695.5360791,1805.213584,1252.295557,642.9595691,1453.08145,2750.453886,0
1867.531226,1032.182024,1498.15391,578.6982848,636.3721577,560.5043408,1080.287874,1061.8101,988.2374067,1800.199232,0
526.2045807,464.7665449,1984.849786,458.4521246,1529.080784,1021.160608,1130.567012,491.3195714,1111.123211,1418.41455,1
997.7589207,928.6767542,809.3261643,684.0497696,773.5887935,1823.001989,2073.179714,868.7940702,1150.02669,2395.080178,0
1417.712356,928.6360818,1062.653272,483.9566725,1063.045686,1231.492224,1105.77651,335.4125443,1845.514922,2598.073209,0
850.4855603,1145.159806,521.5594978,604.8289843,535.0685296,2192.658642,1452.681746,708.5518746,835.3011421,1491.01431,0
829.1079702,864.8436756,1416.169159,359.1043055,330.4808871,2058.163843,715.4771313,338.3169142,1225.718819,906.0850447,1
372.0006388,1093.130861,1966.519545,407.0804367,1294.404345,1963.983428,2000.532657,676.8849341,791.109731,566.7401812,1
1401.763353,821.8395209,2488.139402,499.836717,1181.035861,1484.063827,1242.304929,159.1105521,1215.32998,611.885577,1
502.0661972,923.5093804,325.4693759,497.3289429,903.7226008,2007.911076,1192.29611,690.0900553,1258.572107,1898.776633,0
992.8876733,623.3810937,2801.966928,290.3576485,1158.584445,1695.73942,1418.954007,325.4897132,1061.809456,734.0931886,1
406.4978267,1074.558109,2116.933187,453.3531841,761.6918536,2571.635946,1808.218559,637.1520482,1246.347951,1010.597416,1
1100.570692,1471.532038,1108.002498,555.422175,1394.062422,1734.435002,1168.330345,1058.908355,1849.217476,2407.808424,0
695.2226165,585.9044288,592.518781,351.2163399,1163.130248,2027.837435,1407.707539,698.1278392,1429.585811,2251.75633,0
1461.877676,1145.995506,958.8125303,493.4298763,1602.602351,287.7131731,1376.637649,722.6339005,1481.570867,1189.396199,0
1207.176863,1510.057642,2466.122585,720.8261201,903.995913,1855.008978,986.3315613,371.6718289,990.4435612,1526.767069,1
512.7231648,838.7118622,1857.167255,411.5096332,376.9129271,1542.598456,2081.473477,512.5978263,1992.698283,1620.936032,1
1037.959079,811.8347918,2177.787388,541.9293324,1529.742107,1769.808295,922.0188003,217.3540007,1332.529918,1044.689414,1
1506.443188,584.0161436,1343.793908,377.3306659,1267.309776,1363.057414,2313.390983,727.1984614,2121.912376,882.3215741,1
939.7583236,856.6279417,1563.588436,629.1987901,1091.796453,793.1642656,776.2682963,154.9925815,1319.576976,1602.150469,0
1520.626327,770.6213076,201.043129,445.4395533,1156.505702,1942.52635,2002.067838,912.9650614,1326.579985,1833.377674,0
458.4219367,723.7900655,2641.636288,545.3039796,1094.105981,1571.476279,1742.641786,486.3507815,1284.306529,742.4815818,1
656.9800715,1109.549727,546.1713004,578.6160681,757.4223264,776.1613369,1146.775212,335.12896,1247.923891,1385.639393,0
1322.220314,1395.185428,2273.942852,361.8990075,469.157865,1974.611888,2757.598255,482.0429293,1491.204881,1981.749621,0
1231.650989,414.5582796,2013.561739,564.8613593,856.8963553,1332.509205,1936.42486,535.7629352,373.448538,1329.944788,1
769.7004863,1056.505967,2570.649495,390.3794618,939.4844503,2023.705036,1416.679494,352.5255633,406.6071554,1559.277088,1
1267.851801,696.2165189,2147.994371,229.4116171,1547.761817,1842.854214,2542.398609,534.2391361,1200.044047,1061.089645,1
1058.889767,796.515199,2343.614851,791.7365192,986.7841395,1493.263681,1450.717481,443.6444954,987.0489112,1135.536129,1
1563.761768,881.9486692,1485.185543,367.4224065,1061.573084,1763.943649,729.4107956,356.0177868,408.6819529,880.4172522,1
679.4522124,1511.015246,605.0307417,666.6093978,797.9559899,1427.55227,604.4399038,650.5259048,1275.027316,1384.541564,0
1166.110151,883.7439577,662.2013716,285.7107415,458.925098,411.1411013,1277.820214,633.6000676,1026.989109,2033.322169,0
387.4638451,580.7541578,1086.138228,257.1230594,473.3569564,1784.737966,1421.900237,577.0217846,1202.604104,1276.003967,0
790.6363187,1238.068416,1813.012884,634.6523864,1320.926138,1882.109973,1372.075111,595.4506721,697.6489285,2496.918494,1
831.8031271,1153.293449,1947.987014,563.5728132,949.1600284,661.8605231,3014.796479,617.4934534,1024.006203,1819.029901,1
1610.532689,715.1538097,1861.670998,407.5970816,789.4497049,1925.321261,1461.934634,200.0347678,1384.23493,517.7290155,0
1118.241861,699.3424847,1108.896686,722.3528958,771.1822621,1668.595384,558.1276269,823.3735347,1755.829438,1539.945704,0
1048.957246,1018.895809,3153.853406,337.029992,1352.336562,2110.270313,1068.97355,906.071236,912.9226323,1579.688496,1
1201.153907,1065.83092,2527.34417,382.1407175,597.2628303,1711.076775,1148.378529,1138.694684,290.045376,1540.731596,1
814.531504,2000.56207,2003.820999,503.2843348,695.512483,1475.310747,1500.057734,813.0526343,554.3899386,2042.624516,0
1376.209887,562.1963615,1409.743137,444.5119075,1495.082251,2027.464719,347.8027708,793.6369246,953.4118622,1725.182304,1
451.6715446,1211.57662,1105.952497,624.0075196,824.7679396,1699.256815,786.4673918,693.5667012,1243.371557,2395.330537,0
1241.013488,903.3190911,1780.833234,610.6032972,518.3343657,2574.910291,2181.490495,816.0303471,968.4035988,1407.314956,0
1384.773527,959.303819,1679.463136,263.2482966,741.613035,1267.295182,93.95093149,438.1216982,953.896267,539.3592032,0
1154.64143,294.9543678,1100.179908,527.8201226,1172.246667,2097.665786,1412.55287,510.7449375,869.7042362,1776.139991,1
1145.465616,756.7363362,2761.187836,482.236112,1207.65476,1109.067998,2446.057173,487.6223216,927.3311508,716.5205487,1
1257.707242,1757.676446,836.0291638,469.5694951,1117.888897,2458.249147,1085.477769,466.5904635,1116.945914,1242.991832,0
1469.767406,859.4462213,1145.903874,494.6435876,813.8016081,1917.120091,278.6401955,725.21593,515.888693,1904.649218,0
1369.834887,1444.978384,1300.419095,356.2965339,992.3003427,1905.094229,1387.661869,339.4430222,199.9254646,1538.830384,0
1258.299044,1254.731472,313.192487,555.6670634,779.9174069,1903.775569,1077.40208,651.1491711,1229.50816,2423.320665,0
1284.709098,1249.209249,1091.22398,503.4698993,455.3454091,1993.261857,2340.662011,234.0714484,1002.553897,1250.743529,0
615.9094911,725.214192,2133.834924,404.952098,617.0601959,564.4560715,1725.57644,710.1275592,1193.990993,2532.454732,0
402.5293881,703.3288073,1736.863506,364.2324709,1214.437689,2073.345374,1081.185975,308.4094393,1033.66192,1372.789078,1
1380.204004,654.1824341,1670.225436,500.3468143,932.5483398,2136.9058,2657.356118,796.2856826,1098.48026,503.5705028,1
641.0432544,991.0845197,1295.222886,495.6547511,1555.31748,2161.707198,1805.317487,542.6400875,696.3304206,1769.756269,1
1472.001411,1646.635454,79.74300148,434.5679954,1045.297614,1652.815106,1801.596944,829.8906897,1530.010847,1856.643325,0
1415.922504,659.1807458,2207.657525,202.163616,1164.328992,1842.947826,2043.714503,293.8503113,1546.779182,816.7798558,1
732.6801892,1085.900295,2115.031598,291.5731987,1341.591869,2268.476106,2336.068909,450.1235928,743.3932597,1580.539919,1
1080.4365,314.9675379,1402.366387,485.902218,944.8584562,2156.543343,1340.422559,454.0830415,1423.826725,638.162623,1
1174.896143,1623.33683,2472.02583,500.1187798,1258.160198,2440.494316,1246.713155,505.2167166,1034.047155,2061.399117,0
492.8793401,837.2702155,1282.065819,474.4846785,587.5350309,430.265944,1046.65569,771.0527809,744.9234298,1191.177963,0
1863.555579,1114.711877,1579.437358,557.7550264,332.4263926,1457.537417,1531.720096,618.9353621,555.3874588,1174.025045,1
739.1795163,1347.605708,1105.48515,580.2795279,768.6442907,1984.590964,1781.190548,494.6874708,460.5863839,1997.3859,0
770.6875825,682.7077286,2511.352227,617.2863919,1016.20357,2072.570822,1862.351738,947.1778847,1116.46761,701.7642398,1
546.9015209,166.8742998,1239.113849,419.1704006,1012.269148,1216.062719,1285.162659,662.3208985,898.0296472,1225.198776,1
971.5125926,1348.428999,2328.682026,777.3605926,568.309418,1369.481346,1524.942509,905.8996379,929.7294141,1999.178088,0
1388.378297,419.0999688,2476.873808,423.0132425,623.3219731,2016.544404,1368.231073,627.7073073,665.712013,995.6932988,1
1003.019096,1309.981551,208.9991061,513.0203037,427.0222004,1561.776831,1122.090011,725.9816153,1778.16089,1630.083578,0
1727.438771,969.8704371,1647.379982,469.7875406,714.9038144,1581.077298,1266.271928,902.1592266,149.4611023,1079.550277,1
918.035977,959.5985708,1907.550801,603.4023199,888.9766437,27.93,1861.358405,645.0785598,1247.460582,896.0864497,1
979.2983073,883.1248744,2372.524972,682.399107,1024.508157,1049.025252,766.9477028,491.5991988,592.520566,1743.592445,1
458.9036534,723.1655332,1383.558143,480.6215102,1102.502935,1545.369184,1728.923685,357.2018166,523.291448,1145.367351,1
1364.640475,1187.366434,894.0594583,596.6776684,577.1597281,726.4224091,915.2760661,823.578657,1307.01873,2537.945061,0
1581.758839,869.8147,1417.985881,424.8887382,1081.033186,2540.305763,779.3177177,430.1035304,1734.519238,1287.117533,1
1090.689831,21.72,2314.242457,406.2365251,1040.499779,1639.277438,1555.995226,892.2902781,1016.952079,1234.551369,1
1532.187623,1016.181523,1078.008539,198.2720448,439.4482797,1156.494055,2681.831609,731.1095865,1228.44093,810.7111328,1
1208.909009,905.3810034,1870.213088,560.6871712,1125.467072,2277.900146,883.1042585,330.7457565,892.1698002,2262.316695,1
1044.101868,850.5289636,1624.18854,659.274959,1690.439161,1350.022051,2425.552002,570.0117017,1211.988734,1551.27511,1
1363.431989,910.8646664,2415.404611,621.0398001,1141.708412,2110.16087,2233.685271,499.2580916,650.3915325,1499.141833,1
1035.254625,552.4394803,1537.336742,410.0148025,1255.413534,1483.577553,710.0192156,347.1613522,802.904826,2380.818163,0
1581.989986,864.2960942,2565.323344,417.5761576,1077.900364,1197.855379,2715.327515,1202.165803,1402.825252,1509.285683,0
930.099157,1140.947458,2569.386859,102.7016953,740.1967758,1405.827964,2641.025497,609.6986753,1410.253571,987.4042508,1
1434.48607,1447.363025,2210.075849,505.9027703,312.6500105,1319.469914,1493.138671,376.4672654,517.7080978,1167.274539,0
832.8283656,1361.4863,1320.494063,600.4909102,1034.072163,1083.457539,493.6961115,1352,1178.303731,1487.934828,0
1304.718184,502.9296782,710.8658949,633.4017005,1197.492584,954.2945308,1207.247768,828.4323639,752.780174,1473.393924,0
239.8400548,1299.452152,2162.135694,382.7242761,1259.634677,2009.035824,1790.410483,565.5790905,1128.779361,753.8372622,1
711.4638373,915.7969478,2004.877726,435.3404409,779.862688,2387.612519,2179.155969,550.5828198,1673.404405,575.9260076,1
1865.296351,1345.730185,548.1109682,573.4730428,761.9233101,1275.086645,1731.727507,615.2184108,1479.083444,2127.763286,0
1265.5311,1446.899548,1168.999304,440.4107383,40.44259763,2083.678369,1536.173185,769.8559572,1056.995771,1944.515688,0
684.8044418,614.9100356,2168.136289,422.9664909,1689.164819,687.9887807,1543.951115,755.750023,1259.054576,1045.300836,1
1742.469412,1291.856305,2041.334385,622.0477711,1104.824111,1482.42997,40.89252303,694.5534258,1392.64621,1793.825475,0
701.8212625,1167.682396,661.4166409,610.1015552,1272.712369,1682.795462,1348.708721,419.8448163,1136.199957,645.7224775,1
964.7652574,1511.88384,1400.855983,671.3105735,234.840385,1692.58595,2197.034001,622.2684957,1510.975195,1371.475584,0
829.4778112,1407.637627,1838.543428,379.2083662,493.5297325,2138.99217,757.7586576,469.0622322,457.554432,1488.889546,1
1384.554334,667.8395554,768.3272454,393.8935295,757.9492978,1362.51893,2892.423263,509.044121,974.7318458,1677.013995,1
856.2554383,890.8995973,618.1668979,503.4267934,872.9236655,1269.589912,666.0584446,202.0802677,1355.069137,1820.956518,0
983.4463567,1477.917518,981.8550241,499.428565,892.9156381,933.5208553,1460.589169,53.42400594,932.6323742,1693.464267,0
711.8355267,1128.267485,1348.455464,667.0803208,700.203065,1649.534533,975.8918563,412.4005998,663.5725825,814.5750809,0
731.4612618,958.7641612,912.7239444,550.4879058,1159.444958,2174.528353,2488.970874,584.6981739,1663.054986,1825.706345,1
1228.237903,1384.040958,1172.518865,706.2726897,404.8770242,1149.340439,1933.957493,688.4006024,713.227701,927.3171052,0
501.545131,467.3826017,1462.453027,373.2226208,1033.396678,1939.910531,1328.445984,977.1872827,1037.967784,543.371687,1
580.7883479,1339.426341,1461.783453,491.2512998,1056.420737,1864.971363,1474.97609,798.0009696,138.8130964,1575.721253,1
816.853663,1142.676924,1731.519429,797.2644945,708.5909093,1811.424837,1565.430051,832.292946,989.5675144,2169.193273,0
1773.323459,1058.997658,1314.306879,554.4737476,1124.219423,1452.162286,2463.829025,289.6505887,831.8537747,1686.344646,1
627.6120029,765.2141409,1871.468887,543.1065274,1237.047216,2087.117509,2365.374575,475.6044849,1710.187067,1059.620245,1
354.2265694,837.880026,1403.25179,480.940619,610.3611213,858.1290815,414.673562,588.4129469,1197.05333,1171.329372,0
1185.209247,455.1622959,1807.095649,594.8214661,961.5527301,1377.999237,2333.838765,478.1152164,655.956809,2012.923424,0
1622.056299,692.3725518,2641.412527,468.5999729,1147.079187,1255.879209,2659.490889,624.5177931,857.7888284,1158.545801,1
1280.169891,307.7577067,1117.558063,503.8367059,957.0458474,1950.645346,2409.240929,665.2666009,1107.023217,2027.951233,0
1387.69982,1664.885325,1606.866319,524.3648983,1095.268527,1653.771492,491.5221447,684.9130852,704.633212,392.7640444,1
642.0970165,1461.523641,708.1078884,507.0638335,883.3463863,644.2421491,824.5104416,472.4489228,1637.610969,1061.963884,0
791.2928601,613.8359799,816.5109788,203.6982675,812.7688691,2055.965501,2454.624279,818.0702645,1099.695648,1283.872035,1
1642.844648,841.0745861,1183.32335,759.9284456,882.2710093,1161.790056,1844.369775,603.5735613,775.7929008,1284.99543,0
658.9942742,1482.915591,954.3260439,369.1167119,1480.190419,1253.071076,1448.279733,407.1837497,852.5622462,2287.005508,0
1007.708875,1134.938591,1801.986926,428.4708398,1281.772929,605.9950132,1645.343172,614.7965913,137.657046,1732.378967,1
1121.324757,533.5197851,2562.781525,531.8689297,1052.234956,1998.983196,1503.344181,726.4674005,577.0912268,782.1460304,1
1004.252552,1292.890933,1876.447691,328.4948734,1557.100879,1478.060382,1142.837028,154.5584105,719.3353078,1032.842914,1
1295.479682,1547.885062,1723.000629,785.6625248,1035.122525,1661.274695,1787.799216,703.3491624,582.2349953,1406.758101,0
803.3962925,1192.287797,858.2954486,663.8416747,616.3407966,2123.895185,1661.924589,725.1611725,1060.465977,2255.011682,0
724.6359494,1499.429086,1748.512626,412.6350854,62.84310318,1236.799714,1803.229017,511.3433261,1697.927505,1122.070486,0
389.990645,1336.203867,1173.122813,707.3560784,1139.411302,1544.8366,1682.082535,436.2714636,1270.820553,1535.957796,1
1336.08723,351.7020321,2195.341348,614.3925088,897.0138582,1958.985443,1129.216527,699.440377,703.7273339,1154.29159,1
1474.347187,684.6894457,1330.253898,618.7820873,1336.776872,1707.599527,1604.40041,264.4247061,851.5942223,1066.432554,1
1009.233416,741.4542799,2415.12913,413.8186155,1096.628114,826.1730747,2137.513703,364.9697301,1616.439245,2446.569848,0
1045.87443,1673.425056,332.0569393,667.1182571,840.1520152,1474.477699,1602.547856,594.3396886,1036.22654,1253.231309,0
583.2786619,1245.853987,1662.60272,603.320532,1049.263117,796.1535158,2251.523366,843.9394025,780.2462869,535.3834687,1
558.623128,660.8564123,1654.464503,161.5033374,1189.763889,1431.330646,1503.085185,375.1509751,661.4562924,1267.934012,1
669.6498343,575.0859832,2366.838275,609.080793,911.2708016,1802.490738,1756.737033,775.6121856,590.4714421,1040.766912,1
727.3144746,402.8166222,2152.670757,361.4734855,1617.189852,1383.852225,802.9223927,817.3320858,1103.56239,1180.795511,1
1547.83476,1585.887977,492.6670513,686.385166,974.8790767,1681.066997,1558.432675,731.9729525,1159.422705,960.6734375,0
1242.537342,1070.757716,1415.583441,650.2661932,507.6172559,2608.88617,1448.656786,508.7714164,1308.674554,1418.008392,0
644.4554959,556.0251149,758.5934571,599.5420733,970.2913907,1127.755629,1921.865656,905.4403949,1297.918634,726.2586202,1
546.4717789,1369.502313,2467.870997,436.3773136,1270.06233,2032.772292,2182.839317,436.6288433,1773.84896,1423.840735,1
742.5993879,1049.488942,741.3015497,310.5636482,1362.022019,2455.82985,1644.62525,625.3376866,1150.766669,2045.375337,0
583.7421132,638.6807455,806.4493592,353.0954664,1075.383242,1821.529796,1803.786585,311.902654,1139.658125,2016.455442,0
1087.234622,1057.974101,229.1409762,427.2409705,1022.747755,1506.478884,1458.882703,188.3092737,993.4890914,1749.972059,0
687.5903549,654.1745609,1236.831746,485.2665251,295.6189742,1398.917616,623.3258207,971.5057812,1066.38204,1942.218856,1
484.8992681,1679.042692,490.5566088,375.3641104,590.4171762,1454.713153,1647.267222,568.9593136,995.1977388,1213.269278,0
1079.703911,885.1270417,1649.376022,396.4045872,1139.030575,587.3730902,2129.10533,363.9646664,1222.238878,2682.0264,1
666.0001587,498.0931031,429.4080237,372.178412,818.5915873,1980.511758,1609.151458,729.7284102,1027.210877,1791.883255,0
619.9877235,517.8938659,2445.030489,276.2278313,603.7230596,1426.94199,1208.807395,396.2312926,1122.538603,852.9501223,1
1490.941491,1298.649034,882.9576384,458.1815712,663.3639589,2456.201377,903.1920366,814.9190282,979.6994354,2250.52663,0
587.2361788,739.5840303,2342.000465,441.3597765,885.9996054,1246.76223,1445.901829,479.2721781,1941.297617,501.2893634,1
1115.421819,957.444595,990.1954436,614.6712694,924.7968364,1672.516156,908.278397,597.6376816,499.7083011,509.4010602,0
573.9687959,1434.500101,1253.347772,683.2801614,472.5920472,1856.98447,1012.285051,520.1136024,1260.479603,1673.359703,0
1348.334009,1513.354576,1810.546579,551.9172065,1220.407058,1705.249178,1221.027269,781.374768,154.1818439,1954.264709,0
796.7272541,1254.184801,1426.305237,652.2859568,892.7413287,1170.110764,477.0480575,214.3560766,1018.897349,1355.084323,0
993.2400516,1043.602286,2324.828571,355.5101222,1428.6498,740.9004448,2434.596178,366.3110812,701.7853142,1477.304232,1
1355.633994,585.150373,978.5929907,567.0128982,616.9046625,960.974794,1003.641147,704.0079923,754.1879486,584.1023785,1
1159.659595,358.2745589,2653.094336,630.5588395,991.0195368,1717.696188,1808.268772,560.763379,1061.138914,1750.779353,1
415.3049312,1194.329668,628.6775977,386.7041404,1452.656322,2063.397009,1653.811358,745.1408067,1343.77574,1097.099595,0
469.4258455,957.9967779,1617.032262,563.8565079,473.5806339,1642.56616,1219.66223,350.6232569,966.8227321,775.8167261,1
1769.20879,909.9891552,1384.231093,375.301064,1134.468503,1460.717787,483.0163617,459.3382465,1749.521564,543.8634111,1
1602.983021,898.0115775,1584.487822,673.7542495,369.9798791,2174.712194,1543.766224,710.8847629,1157.443693,1924.22068,1
1356.526824,725.2716095,1519.849232,358.0742232,679.7625923,2793,1976.437131,566.6736295,1390.514276,1146.084883,0
1183.333645,843.5061968,2359.329911,532.4652417,614.879703,2134.940242,1050.246735,210.2031019,875.6454493,1414.340875,1
311.8967496,1186.535872,2453.9462,104.7019521,969.9262976,1503.261681,1264.294616,692.2891599,1481.491291,1092.47262,1
1241.039848,801.9965264,1820.466136,662.4082152,914.9253155,1423.877881,1090.505463,279.981099,808.9307894,2331.771054,0
908.4003783,763.0560085,1808.562786,751.0602204,733.0865074,1426.3572,903.1873986,891.9989928,1192.869593,2358.830231,0
1740.344874,1658.027869,513.5172362,381.7418272,931.4597812,1456.520508,624.4083574,467.3051994,1168.371631,1664.666958,0
1089.09163,1127.207035,1545.507561,679.9421114,1119.12853,317.2554509,1541.187187,344.2207791,933.4147153,1524.683064,0
1488.673345,742.9948016,1978.103983,672.0026801,1183.752527,1655.702377,1196.193711,236.93666,1078.297335,1955.668192,0
792.0151886,768.1917281,1258.785294,577.5731517,1106.31047,459.1649777,2103.853577,311.1723966,1331.528703,1270.476925,1
1304.184093,1517.369891,121.7656189,334.2454647,677.6884844,1392.930162,1592.521609,895.4876715,629.5353978,1459.731671,0
662.509252,1118.954226,2153.959002,734.2939747,761.1156648,1788.639424,936.45539,363.4000815,1145.35602,1358.263675,1
635.6464107,731.1394261,2018.582667,216.8738996,1320.190795,1505.777004,2609.625504,510.4486712,905.5330343,1781.140996,1
1073.360109,2008.854333,893.9023213,647.824541,1163.566668,1282.714368,1862.295614,772.7241284,1373.06854,1886.69497,0
1104.274421,1427.550797,1284.639634,611.6289318,610.6704828,2206.537811,1537.796561,440.3550032,496.6662558,1352.67842,0
1236.29027,1470.291887,1337.016485,569.521783,924.3900655,2425.64262,1013.868813,678.3991167,665.0925717,2267.50358,0
1021.47859,1659.778346,527.7225564,543.5883817,882.7255666,1894.615026,1920.201935,430.3818989,782.4705924,1100.343427,0
1179.06703,742.7823786,2347.252547,505.8121342,387.1352837,691.6237528,1785.746215,428.8840718,698.4072899,1758.861757,1
1102.398298,1351.927428,1144.898615,535.5727939,160.2529408,1518.019117,857.3294915,330.5308013,1541.247318,1231.804098,0
1413.965814,622.4320297,2504.838856,589.1548314,1391.105238,1603.245762,2272.686155,442.0426797,995.7157282,1576.6177,1
1060.229363,1130.861901,2474.087755,318.3314136,450.6728877,1828.730096,1728.400059,264.2363118,846.9056067,668.8696634,0
702.9975121,673.8700375,923.1189613,427.5726475,843.2542131,1063.436136,2539.159895,706.411546,849.1715709,2286.054381,1
1333.211185,608.1341533,1908.644256,666.6613586,709.3571764,1813.631556,1862.864218,1129.405869,1437.525196,679.7607341,1
938.6643456,477.8227036,1388.399083,357.4433807,586.91114,1347.336808,2209.714619,321.113783,975.2452541,2224.548219,1
